代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,量比,今开,最高,最低,昨收,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,市盈率动,市盈率TTM,市盈率静,市净率,每股收益,每股净资产,每股公积金,每股未分配利润,加权净资产收益率,毛利率,资产负债率,营业收入,营业收入同比增长,归属净利润,归属净利润同比增长,报告期,总股本,已流通股份,总市值,流通市值,所处行业,上市时间
301156,美农生物,19.6,-0.36,-0.07,35479.0,69351675.82,2.03,5.51,0.58,19.72,19.75,19.35,19.67,0.0,0.0,44.22,54.94,77.66,56.45,55.65,4.0,0.063098867,4.905859094,2.189447598682,1.405679663216,1.2,28.1582085665,4.2869587304,99852532.57,1.9879822038,8883353.43,-7.309843418497,2025-03-31,140784675.0,64375269.0,2759379630.0,1261755272.0,农牧饲渔,2022-06-17
301155,海力风电,64.42,4.02,2.49,31590.0,202117911.52,4.67,2.59,2.17,62.3,64.96,62.07,61.93,-0.02,0.0,11.82,20.84,54.81,248.59,211.83,2.57,0.293843748,25.108038135,14.415946561254,8.518385018386,1.17,15.0534243134,41.4645742113,436487320.44,251.4968661592,63879126.65,-13.272951182299,2025-03-31,217391478.0,121800012.0,14004359013.0,7846356773.0,风电设备,2021-11-24
301153,中科江南,23.96,-0.83,-0.2,38281.0,92265465.28,2.77,1.16,0.63,24.0,24.55,23.88,24.16,0.0,0.04,-18.97,-13.69,-46.21,116.91,80.95,5.0,-0.129617158,4.791858472,2.126898278161,1.390456926243,-2.63,47.2224853802,22.0051262083,86537177.98,-34.2002135341,-45735489.38,-235.93923149902,2025-03-31,352850580.0,329230008.0,8454299897.0,7888350992.0,软件开发,2022-05-18
301152,天力锂能,23.82,0.25,0.06,21807.0,52113889.42,1.81,3.11,0.86,23.89,24.1,23.67,23.76,0.04,0.04,-16.36,-27.49,-17.44,-6.68,-6.59,2.03,-0.341524923,11.748138836,15.67202039284,-5.328354628445,-2.86,3.3297247054,53.5649458903,418269081.75,-4.4028274301,-40552671.77,12.279206616708,2025-03-31,118740007.0,70071257.0,2828386967.0,1669097342.0,电池,2022-08-29
301151,冠龙节能,17.23,5.25,0.86,126607.0,217621905.31,9.65,22.72,4.63,16.3,17.88,16.3,16.37,0.23,0.35,8.91,15.02,89.26,37.54,38.68,1.44,0.048258275,11.998299856,8.298512466249,2.403205728677,0.4,33.6873404795,22.471222637,159191737.45,7.3331866346,8220020.7,38.983238083756,2025-03-31,170333910.0,55736944.0,2934853269.0,960347545.0,通用设备,2022-04-11
301150,中一科技,16.31,0.8,0.13,23402.0,38006179.49,2.16,1.98,1.18,16.35,16.35,16.0,16.18,-0.06,-0.18,-4.23,-1.09,-294.96,-102.17,-45.18,1.08,-0.013824111,15.05808286,11.70882672747,3.137761077702,-0.09,4.7036624072,45.7182374111,1248608312.76,29.7308754154,-3224245.28,93.575772408803,2025-03-31,233233467.0,117961947.0,3804037847.0,1923959356.0,电池,2022-04-21
301149,隆华新材,11.66,2.55,0.29,110010.0,128821835.38,4.93,4.24,1.58,11.37,11.92,11.36,11.37,-0.09,0.0,-6.35,17.9,21.94,27.74,29.26,2.54,0.132848055,4.594970816,1.335911878613,1.905399397541,2.93,5.2274086127,44.8596131057,1509309537.0,11.5156995691,57124666.11,19.523292205645,2025-03-31,430000018.0,259719087.0,5013800210.0,3028324554.0,化学原料,2021-11-10
301148,嘉戎技术,20.82,-1.84,-0.39,29882.0,62730752.66,2.73,7.76,0.43,21.21,21.34,20.76,21.21,0.05,-0.14,12.12,16.25,47.04,48.22,48.31,1.41,0.110647406,14.751103197,8.835313602109,4.467577528467,0.73,39.679834236,20.631073195,98307957.76,-8.3639973877,12890099.73,0.761417813275,2025-03-31,116497080.0,38489080.0,2425469206.0,801342646.0,环保行业,2022-04-21
301141,中科磁业,40.4,-2.98,-1.24,58095.0,236528252.89,4.06,13.05,1.1,41.45,41.99,40.3,41.64,-0.27,-0.02,-0.81,11.29,93.22,193.06,302.58,3.94,0.108346085,10.251686173,6.795825188304,2.187221376508,1.06,17.9596710375,21.6554397601,154029432.79,35.0884206635,13438447.13,232.266695722923,2025-03-31,124032605.0,44512605.0,5010917242.0,1798309242.0,小金属,2023-04-03
301139,元道通信,26.99,0.78,0.21,48724.0,130937595.76,2.91,7.18,1.17,26.68,27.3,26.52,26.78,-0.04,-0.04,-18.21,18.64,77.13,100.45,77.47,1.68,0.087481121,16.040731275,10.227821405683,4.343595909469,0.55,12.4670137879,42.476164498,306712740.12,-26.7779180881,10636024.65,-47.666110638423,2025-03-31,121580800.0,67858475.0,3281465792.0,1831500240.0,通信服务,2022-07-08
301138,华研精机,35.71,-0.64,-0.23,45110.0,162193219.65,2.45,6.58,0.7,35.94,36.43,35.55,35.94,-0.06,-0.06,21.13,34.3,76.08,42.2,42.32,3.83,0.117345953,9.313007556,6.135774939667,1.603460584083,1.25,40.1581540784,31.2960225812,130101637.61,12.035578864,14081514.32,2.100543157298,2025-03-31,120000000.0,68560140.0,4285200000.0,2448282599.0,专用设备,2021-12-15
301137,哈焊华通,32.42,-0.34,-0.11,135245.0,438181351.5,3.75,13.3,0.56,32.66,33.1,31.88,32.53,-0.31,-0.25,79.22,85.58,239.61,146.22,145.6,4.32,0.033826458,7.500129252,4.635267263909,1.524429426929,0.45,12.8326738503,36.666283885,371475921.9,17.7331556166,6150103.27,-2.7051643896,2025-03-31,181813400.0,101701800.0,5894390428.0,3297172356.0,通用设备,2022-03-22
301136,招标股份,13.46,3.22,0.42,304015.0,421397748.27,13.42,11.05,2.79,13.7,15.0,13.25,13.04,0.0,0.15,12.64,13.68,-173.67,-201.11,-606.21,2.56,-0.019375873,5.253197697,3.233523969493,0.848427782915,-0.37,32.3536765424,27.119817662,83072210.68,-19.8304442361,-5332333.55,-176.433593634359,2025-03-31,275204820.0,275204820.0,3704256877.0,3704256877.0,工程咨询服务,2022-01-11
301135,瑞德智能,26.11,-0.84,-0.22,19320.0,50266777.64,1.9,3.48,0.71,26.11,26.28,25.78,26.33,0.0,0.04,-8.19,12.16,100.97,63.49,69.63,2.15,0.06464757,12.136347542,8.808871253237,2.486150056105,0.52,16.9007557693,33.389399257,332937848.45,37.2168811778,6590949.04,127.861984819766,2025-03-31,101952000.0,55589000.0,2661966720.0,1451428790.0,消费电子,2022-04-12
301133,金钟股份,22.01,-0.18,-0.04,8762.0,19193241.8,1.81,0.91,0.76,22.02,22.1,21.7,22.05,-0.18,-0.09,-9.12,0.14,53.73,33.78,27.42,2.31,0.102409234,9.511272042,4.753808906396,3.395665174969,0.97,21.6719351804,43.910172886,233923977.66,-12.3637517509,10919181.17,-59.592440530288,2025-03-31,106623014.0,96340959.0,2346772538.0,2120464508.0,汽车零部件,2021-11-26
301132,满坤科技,28.0,0.39,0.11,14460.0,40253347.0,1.43,3.14,0.98,27.89,28.0,27.6,27.89,0.0,0.14,0.0,1.82,36.77,32.43,38.93,2.3,0.190357799,12.150555011,7.0157585966,3.653716596806,1.55,19.8819448229,36.4503129856,340626195.09,43.0934909718,28189372.38,313.775696967617,2025-03-31,148086249.0,46007127.0,4146414972.0,1288199556.0,电子元件,2022-08-10
301131,聚赛龙,45.93,-1.42,-0.66,22340.0,103168612.18,3.35,7.25,0.86,46.52,47.17,45.61,46.59,-0.17,-0.22,15.52,33.13,34.73,55.12,57.05,2.63,0.330646432,17.43312398,10.573928028094,5.29770184036,1.8,13.4000777957,58.6853292377,360274965.61,5.7555976283,15802312.47,9.324374707521,2025-03-31,47792176.0,30799319.0,2195094644.0,1414612722.0,塑料制品,2022-03-14
301130,西点药业,29.16,0.83,0.24,12988.0,37774638.0,1.97,2.22,0.47,28.87,29.3,28.73,28.92,-0.03,-0.07,7.92,12.2,67.23,64.62,55.39,2.5,0.108429048,11.68638575,4.780294915392,4.96925231302,0.88,76.4409967794,9.1406413637,52219200.85,-21.716750867,8294245.85,-40.93613768756,2025-03-31,76494685.0,58625634.0,2230585015.0,1709523487.0,化学制药,2022-02-23
301129,瑞纳智能,23.14,-1.07,-0.25,17268.0,40097359.0,2.05,4.81,0.46,23.38,23.49,23.01,23.39,-0.09,-0.13,-5.09,-16.31,-36.7,48.97,41.04,1.83,-0.157641355,12.648493725,7.128138693615,4.285827723276,-1.24,74.3037938067,14.3102937078,12069809.32,-58.3249425161,-21452213.93,-137.76404947551,2025-03-31,136082400.0,35905200.0,3148946736.0,830846328.0,仪器仪表,2021-11-02
301128,强瑞技术,48.46,0.62,0.3,26350.0,127386212.06,2.72,2.55,1.15,48.3,48.95,47.64,48.16,0.02,0.02,-27.35,20.28,104.77,47.6,51.39,5.97,0.115631625,8.116521809,5.021966556965,1.86895791003,1.36,22.8480252114,48.0731980503,316672927.75,111.2657641931,11961082.17,184.279230541908,2025-03-31,103441270.0,103441270.0,5012763944.0,5012763944.0,专用设备,2021-11-10
301127,武汉天源,14.72,-1.01,-0.15,41455.0,61314675.25,1.88,0.92,0.4,14.91,14.98,14.7,14.87,-0.14,-0.07,-15.89,-2.13,48.78,27.47,29.41,2.97,0.075445792,4.957475469,2.036361886788,1.593274417745,1.54,38.9210209341,54.5356133715,310776503.64,28.045848417,50235288.72,88.613376518123,2025-03-31,665846132.0,453051181.0,9801255063.0,6668913384.0,环保行业,2021-12-30
301126,达嘉维康,11.09,0.64,0.07,47809.0,52871911.0,1.81,3.47,0.85,11.0,11.16,10.96,11.02,0.0,-0.09,3.26,6.23,181.11,221.54,85.72,1.29,0.01530822,8.568155009,4.775689024027,2.747418804916,0.18,17.2880559409,71.1440844001,1299820581.67,1.511275009,3144357.36,-83.822780709506,2025-03-31,205403200.0,137883269.0,2277921488.0,1529125453.0,医药商业,2021-12-07
301125,腾亚精工,13.07,1.71,0.22,37203.0,48232833.72,2.88,6.31,0.84,12.85,13.1,12.73,12.85,0.08,0.08,4.9,17.75,501.56,113.18,178.26,3.06,0.00651467,4.271387266,2.8151419951,0.293363577499,0.15,23.6741787927,38.5742488657,155510795.59,12.4203382478,923506.06,118.275444223463,2025-03-31,141757920.0,58972420.0,1852776014.0,770769529.0,通用设备,2022-06-08
301123,奕东电子,21.34,0.28,0.06,27314.0,58120936.73,1.55,2.96,0.94,21.28,21.41,21.08,21.28,0.05,0.09,-15.69,4.35,-240.81,-76.81,-124.58,1.75,-0.022154777,12.186450493,10.090979736473,1.069960999914,-0.19,13.1108711832,24.4257435667,440813922.83,13.1761607693,-5175355.9,-126.250860949373,2025-03-31,233600000.0,92148803.0,4985024000.0,1966455456.0,消费电子,2022-01-25
301122,采纳股份,20.27,0.1,0.02,10535.0,21293474.8,2.12,1.56,0.68,20.5,20.5,20.07,20.25,0.1,0.05,-10.07,1.45,80.66,69.35,46.67,1.39,0.062825711,14.626296769,9.631872804922,3.71993012079,0.42,31.1541353889,7.5056778794,72709290.01,-34.2788637912,7680170.44,-69.335057648128,2025-03-31,122245658.0,67338533.0,2477919488.0,1364952064.0,医疗器械,2022-01-26
301121,紫建电子,36.27,1.06,0.38,28096.0,101643131.44,3.9,5.55,0.93,35.6,36.84,35.44,35.89,-0.03,-0.25,-19.47,-4.22,368.57,50.02,44.69,2.17,0.024601891,16.734858826,12.570903392614,3.331668084056,0.15,24.7221260303,38.1712132782,233501457.76,4.380294245,2431307.85,-77.857991207495,2025-03-31,98826057.0,50591641.0,3584421087.0,1834958819.0,电池,2022-08-08
301120,新特电气,10.41,-1.61,-0.17,168827.0,176584750.0,3.31,7.72,0.7,10.6,10.66,10.31,10.58,-0.29,-0.1,12.18,5.36,105.78,-88.55,-79.71,2.56,0.024602091,4.068483009,1.852790373913,1.122782917979,0.61,26.3266451392,5.5222301257,88166666.65,19.9764802889,9138226.74,112.869968545201,2025-03-31,371441055.0,218619762.0,3866701383.0,2275831722.0,电网设备,2022-04-19
301119,正强股份,41.59,-3.5,-1.51,23663.0,98994814.0,5.36,2.81,0.93,43.31,43.31,41.0,43.1,-0.05,-0.1,29.85,34.55,28.51,39.37,47.57,4.07,0.364688418,10.2183589,5.070472318558,3.726233747981,3.63,31.2219999171,31.8991879689,103935712.21,5.8213574872,37927595.47,99.586434006224,2025-03-31,104000000.0,84110000.0,4325360000.0,3498134900.0,汽车零部件,2021-11-22
301118,恒光股份,21.04,0.86,0.18,23095.0,48666274.0,2.64,2.2,0.97,20.99,21.3,20.75,20.86,0.0,0.19,10.91,15.04,139.64,-55.5,-38.12,1.75,0.037669305,12.045300547,6.52930237346,3.929362420562,0.31,13.7174817501,44.8462054898,372640348.07,29.0415404687,4158691.22,127.879656063818,2025-03-31,110400000.0,105103401.0,2322816000.0,2211375557.0,化学原料,2021-11-18
301117,佳缘科技,20.13,0.55,0.11,35174.0,70658733.8,2.65,4.43,0.89,20.02,20.43,19.9,20.02,-0.05,-0.15,-20.4,-7.91,-45.11,202.48,227.18,2.0,-0.111552283,10.062786232,7.485531611161,1.319607684978,-1.1,47.278503465,12.1806651545,22117341.59,35.6641925688,-14409054.51,8.834321109527,2025-03-31,129168620.0,79449887.0,2600164321.0,1599326225.0,软件开发,2022-01-17
301116,益客食品,11.26,-0.18,-0.02,34329.0,38589178.98,1.06,0.76,0.51,11.25,11.32,11.2,11.28,0.09,0.0,-0.62,-8.31,-17.74,-102.11,50.47,3.02,-0.158672153,3.724171297,1.557324164998,1.141723211482,-4.12,2.6324836412,67.3533818922,4139836606.55,-9.7976287269,-71240558.5,-190.823215985484,2025-03-31,448979593.0,448977343.0,5055510217.0,5055484882.0,食品饮料,2022-01-18
301115,联检科技,14.82,0.2,0.03,12249.0,18168802.0,0.74,1.16,0.58,14.8,14.89,14.78,14.79,-0.07,-0.13,3.78,5.93,153.75,156.43,166.22,1.06,0.024096921,13.919494579,10.602752231997,2.600908508261,0.17,32.8122957643,24.8915568777,270764244.99,20.3717244002,4461769.98,30.13155350856,2025-03-31,185159340.0,105751914.0,2744061419.0,1567243365.0,专业服务,2022-08-31
301113,雅艺科技,20.75,0.83,0.17,12474.0,25573215.4,2.96,2.26,0.78,20.58,20.83,20.22,20.58,0.24,0.24,8.41,18.91,190.73,166.86,169.05,2.75,0.027197824,7.547339478,5.175237056813,0.968133006813,0.34,45.0583452007,6.9805699154,53847855.69,21.8301950047,2475001.98,6.301795159285,2025-03-31,91000000.0,55117465.0,1888250000.0,1143687399.0,装修装饰,2021-12-22
301112,信邦智能,39.81,1.58,0.62,120055.0,490695249.34,8.7,33.11,1.2,40.5,42.68,39.27,39.19,-0.13,-0.23,38.52,70.35,92.6,184.04,886.68,3.56,0.107477977,11.172299439,6.521341599632,3.690967208293,0.97,25.514110574,17.2763239302,93743204.65,26.684252603,11851231.09,268.090351702665,2025-03-31,110266600.0,36256909.0,4389713346.0,1443387547.0,专用设备,2022-06-29
301111,粤万年青,16.14,0.19,0.03,20399.0,32897838.42,2.05,1.27,0.49,16.18,16.34,16.01,16.11,-0.19,-0.12,1.96,-0.55,-187.58,-234.4,620.37,3.43,-0.021510828,4.705596852,2.543378070688,0.948327547438,-0.45,62.1661273651,16.7727706904,70812585.48,-0.5392636841,-3441732.4,-129.320865711193,2025-03-31,160000000.0,160000000.0,2582400000.0,2582400000.0,中药,2021-12-07
301110,青木科技,49.48,-0.02,-0.01,30480.0,150563992.0,2.93,6.28,0.76,50.0,50.25,48.8,49.49,-0.02,0.06,-9.01,-19.6,114.28,59.94,50.57,3.29,0.108239004,15.044138516,10.101986507684,3.383894593863,0.71,52.2506347486,15.6855808628,274480916.28,21.278118754,10015932.27,-58.55952083354,2025-03-31,92535333.0,48540333.0,4578648277.0,2401775677.0,互联网服务,2022-03-11
301109,军信股份,21.45,-0.6,-0.13,27853.0,59840308.21,1.48,2.82,0.52,21.58,21.7,21.38,21.58,0.05,0.09,11.14,28.6,17.49,20.66,22.54,1.56,0.306672625,13.790503536,8.315181828767,4.099190909639,2.49,49.5898102525,33.7578998706,767125792.16,54.2301475758,172854019.19,39.40528623698,2025-03-31,563643459.0,98650831.0,12090152196.0,2116060325.0,环保行业,2022-04-13
301108,洁雅股份,33.58,-1.64,-0.56,18704.0,62691263.1,3.16,4.05,0.51,34.05,34.33,33.25,34.14,0.09,0.06,22.29,30.41,67.07,172.77,138.7,1.47,0.125162646,22.861502199,12.483871083618,8.547619571239,0.55,19.7486570837,11.6940036926,123650687.52,-4.6176492725,10062741.65,-27.614942156024,2025-03-31,80397323.0,46182641.0,2699742106.0,1550813085.0,美容护理,2021-12-03
301107,瑜欣电子,25.29,1.32,0.33,20500.0,51266802.34,2.12,3.44,1.49,25.09,25.3,24.77,24.96,0.28,0.16,14.9,41.6,26.34,36.45,48.94,2.87,0.240041391,8.815045502,4.899231049838,2.758333418833,2.61,26.3116486384,23.23626923,184833088.79,94.4177522788,24584587.94,280.838290603413,2025-03-31,102418120.0,59576650.0,2590154255.0,1506693479.0,通用设备,2022-05-24
301106,骏成科技,28.18,0.25,0.07,9238.0,25959963.0,1.25,3.17,1.01,28.11,28.25,27.9,28.11,-0.04,-0.11,-10.05,1.51,28.79,28.99,30.0,2.36,0.244684855,11.945297873,6.645447744413,3.812573054959,1.99,22.3318340404,15.9364653703,194686529.2,19.6629774709,24865201.58,15.355906804813,2025-03-31,101621335.0,29185334.0,2863689220.0,822442712.0,光学光电子,2022-01-28
301105,鸿铭股份,35.44,1.23,0.43,13954.0,49123772.0,2.2,8.49,0.76,35.0,35.49,34.72,35.01,-0.03,0.0,14.69,27.48,109.83,-175.74,-181.36,2.09,0.080667661,16.936182849,10.2154575616,5.2233232988,0.48,35.4517398882,10.0890143759,46810837.5,-0.3612956109,4033383.05,-7.181210336422,2025-03-31,50000000.0,16437497.0,1772000000.0,582544894.0,专用设备,2022-12-30
301103,何氏眼科,22.88,-1.93,-0.45,70969.0,163614992.43,6.82,8.54,1.6,23.1,24.05,22.46,23.33,-0.69,-0.48,8.28,14.57,27.79,-151.65,-131.97,1.91,0.205863467,11.949979078,10.561955604704,0.446592643077,1.72,43.8014150732,15.5161453612,291475651.27,2.3455867705,32531877.2,12.270852132655,2025-03-31,158026471.0,83090131.0,3615645656.0,1901102197.0,医疗服务,2022-03-22
301102,兆讯传媒,10.44,0.0,0.0,28432.0,29607905.12,1.15,2.8,0.82,10.46,10.48,10.36,10.44,0.0,0.1,-5.52,-4.48,50.78,73.01,56.04,1.38,0.051398027,7.543311544,4.083917746379,2.228288743227,0.68,30.1095248073,31.0072463886,163864660.82,-7.5953660439,20867599.12,-45.721430533738,2025-03-31,406000000.0,101500000.0,4238640000.0,1059660000.0,文化传媒,2022-03-28
301101,明月镜片,43.59,-0.55,-0.24,45100.0,196805300.5,3.83,2.36,0.96,43.86,44.58,42.9,43.83,0.14,0.11,-25.8,2.86,46.58,48.34,49.69,5.43,0.233969848,8.020895098,4.806711909508,2.067711579255,2.78,58.4206463046,9.233444336,197143516.3,2.6327635922,47147755.44,11.702198914609,2025-03-31,201512100.0,190916850.0,8783912439.0,8322065492.0,家用轻工,2021-12-16
301100,风光股份,16.78,1.27,0.21,10669.0,17783764.0,2.17,2.13,1.15,16.67,16.82,16.46,16.57,0.12,0.12,1.27,1.08,-76.49,-55.47,-53.89,1.65,-0.054843792,10.172071933,7.18618704905,1.3401347348,-0.54,6.9847288399,16.0197383475,287619120.52,18.3938563687,-10968758.3,13.949363656977,2025-03-31,200000000.0,50000000.0,3356000000.0,839000000.0,化学制品,2021-12-17
301099,雅创电子,43.89,-1.3,-0.58,21498.0,94667628.76,1.98,3.05,0.84,44.28,44.58,43.7,44.47,0.02,0.02,-14.41,5.89,135.89,43.55,40.41,3.5,0.080746005,12.523795018,7.902492347752,4.303021422596,0.74,13.3481414072,56.3957887445,1355126170.17,121.0475489107,9217825.88,-49.239150484253,2025-03-31,114158291.0,70400291.0,5010407392.0,3089868772.0,贸易行业,2021-11-22
301098,金埔园林,9.18,4.2,0.37,198428.0,179108236.2,7.38,13.26,3.72,8.88,9.35,8.7,8.81,0.0,-0.33,11.14,15.47,28.08,70.98,71.98,1.28,0.081734043,7.16454885,3.258917916318,2.693602184845,1.13,30.0078826378,60.7534128425,137581267.89,-1.387790579,15033456.53,2.250574469003,2025-03-31,183931394.0,149685144.0,1688490197.0,1374109622.0,工程建设,2021-11-12
301097,天益医疗,38.6,0.18,0.07,2565.0,9845479.0,2.0,1.4,0.6,38.65,38.65,37.88,38.53,-0.03,0.05,-0.13,6.9,116.66,-1785.54,-3058.43,1.95,0.082719871,19.769519288,13.435435546334,5.797256838168,0.41,33.251693801,35.2868490222,98512592.7,1.648916899,4876118.66,-9.809778988545,2025-03-31,58947368.0,18347368.0,2275368405.0,708208405.0,医疗器械,2022-04-07
301096,百诚医药,43.29,-3.48,-1.56,89869.0,390257164.7,4.77,12.94,0.78,44.66,44.84,42.7,44.85,-0.48,-0.37,15.53,14.1,-45.12,-36.72,-89.65,1.85,-0.239842803,23.374530146,19.288165082956,3.04571168865,-1.02,41.6167902891,32.3466606966,128727480.49,-40.3218429711,-26197617.81,-152.586430267654,2025-03-31,109228284.0,69430320.0,4728492414.0,3005638553.0,医疗服务,2021-12-20
301095,广立微,53.64,-2.77,-1.53,58717.0,316807206.53,2.72,5.46,0.42,54.7,55.0,53.5,55.17,0.06,0.06,-6.27,3.51,-195.83,120.1,133.84,3.49,-0.068478559,15.385788929,14.119255611943,0.80831460612,-0.46,61.9687539031,5.7953045976,66484911.29,51.4303704359,-13714960.3,40.105426929211,2025-03-31,200281088.0,107618956.0,10743077560.0,5772680800.0,半导体,2022-08-05
301093,华兰股份,30.81,0.75,0.23,34873.0,107631542.91,4.97,2.77,0.71,30.51,31.9,30.38,30.58,-0.06,-0.23,21.78,29.45,52.93,67.95,78.5,1.72,0.145509909,17.925445166,12.886715863157,3.501211273862,0.82,37.6764700279,9.5841537495,145580419.13,15.0331898034,18379202.71,72.09973607473,2025-03-31,126308942.0,126103967.0,3891578503.0,3885263223.0,医疗器械,2021-11-01
301092,争光股份,30.1,-0.43,-0.13,25280.0,76174281.0,1.92,4.18,0.69,30.1,30.43,29.85,30.23,-0.03,-0.13,21.86,29.02,41.62,39.93,39.18,2.11,0.180802165,14.258397608,8.265454858376,4.600837143181,1.28,30.8104370798,12.3515583269,133050946.32,12.6553028987,24237160.12,-7.41218300022,2025-03-31,134053484.0,60549884.0,4035009868.0,1822551508.0,化学制品,2021-11-02
301091,深城交,36.68,-0.92,-0.34,61912.0,228869630.81,2.35,1.53,0.43,37.05,37.48,36.61,37.02,0.05,0.0,-24.5,-23.12,-134.52,135.2,140.73,6.44,-0.068168027,5.698050743,2.928622030769,1.608121559147,-1.19,19.3990933606,27.3161679541,181317153.21,-20.7749964784,-27648951.78,13.507026180406,2025-03-31,405600000.0,405600000.0,14877408000.0,14877408000.0,工程咨询服务,2021-10-29
301090,华润材料,7.32,0.55,0.04,37506.0,27412651.0,1.79,0.25,1.03,7.28,7.36,7.23,7.28,0.14,0.14,-2.92,5.48,-140.02,-21.31,-19.1,1.69,-0.013069214,4.341763192,2.282970140146,1.005400247863,-0.3,1.2167280758,25.4449543923,3036250794.63,-16.2040068806,-19425541.5,75.254589321887,2025-03-31,1486358853.0,1479409053.0,10880146804.0,10829274268.0,化学原料,2021-10-26
301089,拓新药业,32.39,-0.67,-0.22,70290.0,228679599.0,4.05,7.73,0.7,32.38,33.35,32.03,32.61,-0.06,0.06,11.23,14.9,-287.45,-160.62,-206.13,2.65,-0.028169859,12.240400173,4.908233584628,5.799290993524,-0.23,30.6576524924,11.573849855,96994677.03,-10.457503244,-3564740.69,-272.344421049183,2025-03-31,126544500.0,90976313.0,4098776355.0,2946722778.0,化学制药,2021-10-27
301088,戎美股份,14.5,-1.43,-0.21,45356.0,65779325.0,2.45,2.41,0.79,14.64,14.75,14.39,14.71,0.14,0.28,9.93,7.49,40.91,32.75,30.97,1.28,0.088618216,11.349316915,7.814574371566,2.226387197367,0.78,47.5919877101,2.1998794774,149221216.19,-17.2373075412,20196091.39,-22.321554360756,2025-03-31,227900000.0,187850000.0,3304550000.0,2723825000.0,纺织服装,2021-10-28
301087,可孚医疗,32.53,-0.52,-0.17,10200.0,33164687.92,1.68,0.53,0.63,32.75,32.92,32.37,32.7,0.09,-0.09,-9.64,-4.86,18.6,22.53,21.82,1.46,0.437248342,22.237134567,18.827181691409,2.924455061791,1.89,52.1688355794,23.5203970587,737792254.37,-8.593473137,91425130.39,-9.678208666117,2025-03-31,209092000.0,194247020.0,6801762760.0,6318855561.0,医疗器械,2021-10-25
301086,鸿富瀚,43.86,-0.43,-0.19,5560.0,24355186.0,1.29,1.17,0.83,43.98,44.15,43.58,44.05,-0.07,-0.09,-11.86,-13.78,52.8,39.23,35.98,2.01,0.207681547,21.787559864,15.254645902667,5.067076055,0.96,30.8809113694,24.1030256427,173325269.16,33.7612410051,18691339.21,-32.74615594613,2025-03-31,90000000.0,47338313.0,3947400000.0,2076258408.0,消费电子,2021-10-20
